material_id,formula,e_above_hull,formation_energy_per_atom
mp-570117,"{'Er': 1.0, 'Tl': 1.0, 'Se': 2.0}",0.0,-1.376008826796875
mp-570118,"{'Se': 2.0, 'Tl': 1.0, 'Yb': 1.0}",0.1130832112500002,-1.072058234296875
mp-570125,"{'Te': 1.0, 'Br': 3.0, 'Hg': 2.0}",0.004200785416667241,-0.3998501158333333
mp-570138,"{'Al': 4.0, 'Tb': 2.0, 'Ni': 1.0, 'Ge': 2.0}",0.0,-0.6360150581481478
mp-570141,"{'P': 3.0, 'Sm': 2.0, 'Pt': 6.0}",0.0,-0.990568062207793
mp-570156,"{'Zr': 3.0, 'Al': 3.0, 'C': 5.0}",0.3455082922727275,-0.18045868215909106
mp-570159,"{'Zn': 1.0, 'Sm': 1.0, 'Sn': 1.0}",0.0,-0.6254423349999995
mp-570179,"{'Au': 2.0, 'Tb': 1.0}",0.0,-0.8608766588888889
mp-570182,"{'Br': 2.0, 'Ca': 3.0, 'Si': 1.0}",0.21331687291666634,-1.0453209983333334
mp-570196,"{'Zr': 5.0, 'Sb': 4.0}",0.0190764212500012,-0.6802445488888872
mp-5702,"{'S': 4.0, 'Sb': 1.0, 'Cu': 3.0}",0.0,-0.5602226482812505
mp-570211,"{'Se': 2.0, 'C': 2.0, 'Hg': 1.0, 'N': 2.0}",0.34039728202089403,0.2804535579360713
mp-570256,"{'Hg': 1.0, 'I': 4.0, 'Ag': 2.0}",0.0015591071428575633,-0.3003965699999999
mp-570271,"{'Fe': 1.0, 'Ti': 4.0, 'Bi': 2.0}",0.0,-0.2895452495238097
mp-570290,"{'Tl': 1.0, 'Mn': 1.0, 'Cl': 3.0}",0.029071898499999808,-1.4005729522318624
mp-570300,"{'Tl': 1.0, 'Mn': 1.0, 'Cl': 3.0}",0.0,-1.4296448507318622
mp-570321,"{'In': 1.0, 'Se': 4.0, 'Sb': 2.0, 'Br': 1.0}",0.0,-0.4211578874218751
mp-570325,"{'Au': 1.0, 'Se': 1.0}",0.00912346874999992,-0.09162575304687516
mp-570326,"{'Cs': 1.0, 'Cl': 3.0, 'Cr': 1.0}",0.017020334777778427,-1.7432997589560002
mp-570356,"{'Ir': 1.0, 'Ca': 5.0}",0.0,-0.2365515933333331
mp-570379,"{'Cs': 2.0, 'Li': 1.0, 'Cl': 6.0, 'Lu': 1.0}",0.0,-2.485279238956
mp-570384,{'Ba': 1.0},0.14182666749999995,0.14182666749999995
mp-570425,"{'Yb': 1.0, 'Ga': 5.0}",0.014201834166666316,-0.3252054008333332
mp-570431,"{'Te': 3.0, 'I': 1.0, 'Ag': 1.0}",0.01808425899999921,-0.09539504700000023
mp-570441,"{'Sm': 4.0, 'Ga': 16.0, 'Co': 3.0}",0.0,-0.5115056093478261
mp-570452,"{'Au': 2.0, 'Si': 2.0, 'Y': 1.0}",0.0,-0.5593498279999999
mp-570453,"{'W': 1.0, 'Cl': 2.0, 'N': 4.0, 'Ba': 4.0}",0.0,-1.6233208791854552
mp-570456,"{'Eu': 1.0, 'As': 2.0, 'Co': 2.0}",0.0,-0.6497281970000003
mp-570472,"{'Cd': 1.0, 'I': 2.0}",0.0011306308888885395,-0.5911337826666667
mp-570529,"{'Eu': 2.0, 'Rh': 5.0, 'B': 4.0}",0.0,-0.6202822960606059
mp-570556,"{'Au': 2.0, 'In': 2.0, 'Sr': 1.0}",0.0,-0.5619047715000004
mp-570589,"{'Br': 1.0, 'Se': 1.0}",0.007620162792969953,-0.08799440429687477
mp-570609,"{'Tl': 1.0, 'Ga': 1.0, 'Cl': 4.0}",0.0,-1.5490961046733334
mp-570615,"{'Br': 6.0, 'Th': 1.0, 'Ba': 1.0}",0.061510558125000614,-1.867551435625
mp-570666,"{'Pt': 2.0, 'N': 1.0, 'Mo': 3.0}",0.0,-0.4148428316466664
mp-570668,"{'La': 1.0, 'Se': 2.0}",0.0,-1.764573283229166
mp-570671,"{'Cd': 1.0, 'I': 2.0}",0.0004718291111107664,-0.5917925844444445
mp-570687,"{'Cl': 1.0, 'Ag': 1.0}",0.011372675000000054,-0.7132819666299999
mp-570692,"{'In': 5.0, 'Ir': 9.0, 'B': 4.0}",0.0,-0.21963381370370408
mp-570706,"{'Cs': 1.0, 'Ti': 1.0, 'Se': 4.0, 'Cu': 3.0}",0.0,-0.7488334001157403
mp-570752,{'H': 2.0},8.881784197001252e-16,8.881784197001252e-16
mp-570763,"{'V': 1.0, 'Cl': 4.0}",0.0,-1.615334988108
mp-570765,"{'Y': 1.0, 'Mg': 4.0, 'Cu': 1.0}",0.0,-0.13348548249999995
mp-570769,"{'In': 1.0, 'Ca': 1.0, 'Cu': 4.0}",0.0,-0.17339952500000008
mp-570778,{'Cl': 2.0},0.0,0.0
mp-570803,"{'Te': 2.0, 'Se': 2.0, 'Ge': 1.0, 'Ba': 2.0}",0.0,-1.214984113169643
mp-570820,"{'La': 4.0, 'Ru': 1.0, 'Cd': 1.0}",0.0,-0.3101810445833338
mp-570823,"{'Se': 6.0, 'Ba': 1.0, 'B': 2.0}",0.0,-0.5759670077662038
mp-570826,"{'V': 1.0, 'Rh': 2.0, 'Sn': 1.0}",0.10138827000000017,-0.3304450474999996
mp-570829,"{'V': 1.0, 'I': 1.0, 'N': 1.0, 'Cl': 3.0}",0.1329391023066675,-0.9895825778599996
mp-570887,"{'Se': 4.0, 'K': 2.0, 'Sn': 1.0, 'Ag': 2.0}",0.0,-0.6426989265972224
mp-5709,"{'Tl': 3.0, 'P': 1.0, 'O': 4.0}",0.0,-1.9100720272619047
mp-570930,"{'Se': 5.0, 'Pb': 2.0, 'Bi': 2.0}",0.006523414444443709,-0.4635466492187506
mp-570951,"{'Al': 2.0, 'Ti': 1.0, 'Cl': 8.0}",0.035888502424241686,-1.9019706120678792
mp-570957,"{'Te': 3.0, 'Cs': 1.0, 'Si': 1.0}",0.0,-0.4771888489999999
mp-570961,"{'Se': 2.0, 'Cd': 1.0, 'I': 1.0, 'Bi': 1.0}",0.04253092300000017,-0.4685165524375002
mp-570964,"{'Zn': 1.0, 'I': 2.0}",0.13970724312499816,-0.4777394100000002
mp-570998,"{'Na': 1.0, 'Li': 2.0, 'N': 1.0}",0.09098274916666638,-0.2590245568450005
mp-571039,"{'Pd': 1.0, 'Al': 1.0, 'Ca': 1.0}",0.0,-0.7419543791666664
mp-571053,"{'Al': 5.0, 'Mo': 1.0}",0.0,-0.2394919016666671
mp-571079,"{'Tl': 1.0, 'Cl': 1.0}",0.019518277500000014,-1.2929835191300003
mp-571091,"{'Cd': 1.0, 'I': 2.0}",0.0010989283174600573,-0.5911654852380953
mp-571093,"{'Al': 1.0, 'Si': 1.0, 'Ba': 1.0, 'H': 1.0}",0.0,-0.4695150371549994
mp-571096,"{'Fe': 1.0, 'Cl': 2.0}",0.00396895999999991,-1.1051850955066669
mp-571100,"{'Cs': 1.0, 'Br': 2.0, 'Ag': 1.0}",0.00501243687499997,-1.10423309875
mp-571107,"{'Er': 4.0, 'In': 1.0, 'Rh': 1.0}",0.0,-0.5733894004166675
mp-571109,"{'Li': 2.0, 'Si': 3.0, 'Nd': 2.0}",0.0,-0.6149434050000002
mp-571135,"{'La': 3.0, 'C': 1.0, 'Cl': 3.0, 'B': 1.0}",0.012140196593752428,-1.675535625962083
mp-571143,"{'Ti': 1.0, 'Cl': 3.0}",0.0,-2.055368600361667
mp-571149,"{'Fe': 17.0, 'Tb': 2.0}",0.015059144912280331,-0.008885573333334139
mp-571156,"{'B': 2.0, 'Mg': 1.0, 'H': 8.0}",0.0,-0.3117691283903028
mp-571166,"{'Br': 2.0, 'Ca': 1.0}",0.0004902600000002977,-2.0533395466666664
mp-571197,"{'Cd': 1.0, 'I': 2.0}",0.0009989759365076623,-0.5912654376190477
mp-571209,"{'Os': 8.0, 'Y': 3.0, 'B': 6.0}",0.007346020294120238,-0.3763183605882348
mp-571216,"{'Al': 2.0, 'Ge': 4.0, 'Sr': 3.0}",0.0,-0.5034932999999993
mp-571222,"{'Cs': 1.0, 'Br': 1.0}",0.0,-1.809742475
mp-571225,"{'Cd': 1.0, 'I': 2.0}",0.0001116097460316379,-0.5921528038095238
mp-571265,"{'Br': 6.0, 'U': 1.0, 'Rb': 2.0}",0.0,-1.5867292322222217
mp-571297,"{'N': 3.0, 'Ag': 1.0}",0.3584911494649994,0.3584911494649994
mp-571324,"{'C': 1.0, 'N': 1.0, 'Cl': 1.0}",0.0,-0.2906451986855553
mp-571347,"{'Se': 7.0, 'Pr': 3.0, 'Ge': 1.0, 'Cu': 1.0}",0.0,-1.3189342304296876
mp-571352,"{'Tm': 1.0, 'B': 6.0}",0.06788004880952414,-0.3470127707142855
mp-571353,"{'Ba': 1.0, 'Sn': 5.0}",0.008383355833335049,-0.30019159666666617
mp-571363,"{'Pd': 1.0, 'Yb': 1.0, 'Sb': 1.0}",0.07868351750000002,-0.9051164333333332
mp-571384,"{'C': 6.0, 'K': 1.0, 'Mn': 1.0, 'Ag': 3.0, 'N': 6.0}",0.2829389207494133,0.08551189010827563
mp-571394,"{'C': 2.0, 'K': 1.0, 'N': 3.0}",0.12708307875000013,-0.27138070577333434
mp-571405,"{'Tl': 1.0, 'Nd': 1.0}",0.0,-0.3882945425000002
mp-571409,"{'Cs': 2.0, 'Li': 3.0, 'Br': 5.0}",0.0108286599999996,-1.6568055010000002
mp-571425,"{'Br': 6.0, 'P': 8.0, 'Hg': 7.0, 'Ag': 2.0}",0.010685936425119724,-0.22447183803312684
mp-571436,"{'I': 4.0, 'Sn': 1.0}",0.01934307375,-0.3560703699999997
mp-571438,"{'Be': 12.0, 'V': 1.0}",0.0,-0.11519167923076933
mp-571445,"{'Hf': 1.0, 'Hg': 3.0, 'Se': 2.0, 'Cl': 6.0}",0.0,-1.3424813688956252
mp-571467,"{'Cs': 2.0, 'Na': 1.0, 'Y': 1.0, 'Br': 6.0}",0.0,-1.8597745765
mp-571486,"{'Se': 1.0, 'Cu': 1.0}",0.0,-0.12799305596354138
mp-571506,"{'Tm': 1.0, 'Al': 1.0, 'Si': 1.0}",0.0,-0.6053751116666669
mp-571519,"{'Cd': 1.0, 'I': 2.0}",0.001040205460317356,-0.5912242080952381
mp-571558,"{'Br': 2.0, 'Hg': 1.0}",0.04105815611111119,-0.4363408522222222
mp-571566,"{'Li': 2.0, 'Zn': 1.0, 'Si': 1.0}",0.0,-0.2801341612499999
mp-571568,"{'Cd': 1.0, 'I': 2.0}",0.0010853510555555168,-0.5911790624999999
mp-571571,"{'Te': 3.0, 'Ce': 1.0}",0.0,-0.9755401300000006
mp-571606,"{'Sm': 4.0, 'Mg': 3.0, 'Co': 2.0}",0.0,-0.13035913944444388
mp-571609,"{'Hf': 1.0, 'Ga': 1.0, 'Pt': 1.0}",0.0,-0.970477380555556
mp-571619,"{'Hf': 1.0, 'Al': 1.0, 'Pt': 1.0}",0.0,-1.0490094872222224
mp-571622,"{'Be': 12.0, 'Pt': 1.0}",0.0,-0.10395367230769198
mp-571647,"{'La': 2.0, 'P': 1.0, 'I': 2.0}",0.0,-1.6142710866190475
mp-5720,"{'Ru': 2.0, 'Si': 2.0, 'Ho': 1.0}",0.0,-0.914507202
mp-5725,"{'S': 2.0, 'Ag': 3.0, 'Cu': 1.0}",0.043433009722222415,-0.27238916385416684
mp-572674,"{'C': 2.0, 'Re': 1.0, 'I': 2.0, 'O': 2.0}",0.12298728099206267,-0.7106356078571436
mp-572767,"{'Au': 1.0, 'F': 4.0, 'Cs': 1.0}",0.0,-2.0762417691266672
mp-573204,"{'F': 6.0, 'Cs': 2.0, 'K': 1.0, 'Bi': 1.0}",0.0,-2.9651819137140003
mp-573321,"{'Pd': 1.0, 'Te': 1.0, 'I': 2.0}",0.018826299000000102,-0.24675706875000006
mp-573358,"{'Cs': 1.0, 'Se': 3.0, 'B': 1.0}",0.0,-0.5824023424895834
mp-573376,"{'C': 1.0, 'Cl': 2.0, 'Lu': 2.0}",0.0,-1.808485827054
mp-5734,"{'Ce': 1.0, 'Si': 2.0, 'Pt': 2.0}",0.1039292989999998,-1.0044459799999998
mp-573568,"{'Tc': 1.0, 'K': 2.0, 'I': 6.0}",0.0,-0.7279046094444444
mp-573579,{'Cs': 1.0},0.01579659,0.01579659
mp-573601,"{'Ru': 3.0, 'Th': 7.0}",0.0,-0.4148249930000006
mp-573658,"{'Cs': 3.0, 'As': 2.0, 'B': 1.0}",0.0,-0.3671110411111111
mp-573697,"{'Cs': 1.0, 'Cl': 1.0}",0.0,-2.26521856163
mp-5737,"{'S': 2.0, 'Cu': 1.0, 'Tb': 1.0}",0.0,-1.715920767447917
mp-573721,"{'Si': 1.0, 'Cs': 2.0, 'As': 2.0}",0.0,-0.4688627390000001
mp-5739,"{'S': 1.0, 'U': 2.0, 'N': 2.0}",0.0,-1.8626736717645005
mp-573947,"{'Se': 2.0, 'Cs': 2.0, 'Mn': 1.0}",0.0,-0.9520957687133615
mp-574040,"{'Br': 6.0, 'K': 2.0, 'Sn': 1.0}",0.0,-1.1998466372222218
mp-574060,"{'C': 4.0, 'K': 1.0, 'N': 4.0, 'B': 1.0}",0.3885271039999996,-0.1448610561186669
mp-574085,"{'Dy': 5.0, 'Sn': 13.0}",0.00030468333333200093,-0.4977254972222222
mp-574112,"{'Al': 2.0, 'Ti': 1.0, 'Cl': 8.0}",0.042403809242424366,-1.8954553052496967
mp-574138,"{'Te': 3.0, 'Cs': 2.0, 'As': 1.0}",0.0002479250000000377,-0.6322187325000002
mp-574250,"{'Te': 3.0, 'Si': 1.0, 'In': 1.0}",0.3503834999999995,0.13460861399999902
mp-574338,"{'Cs': 1.0, 'Ga': 3.0}",0.0,-0.1625696162500002
mp-574379,"{'Cs': 1.0, 'Hg': 2.0}",0.0,-0.2681431583333333
mp-574426,"{'Cs': 1.0, 'Ce': 1.0, 'Se': 3.0, 'Cd': 1.0}",0.0,-1.3358733901302084
mp-574430,"{'U': 1.0, 'I': 6.0, 'Ba': 1.0}",0.0,-1.197873075625
mp-574485,"{'Se': 5.0, 'Cs': 4.0, 'Ga': 2.0}",0.0,-1.064164285724432
mp-574498,"{'Cs': 3.0, 'Bi': 2.0}",0.0,-0.35284282199999983
mp-574507,"{'Eu': 1.0, 'Sn': 2.0, 'Cu': 4.0}",1.5573150442857142,1.3100410692857147
mp-574663,"{'Cd': 1.0, 'I': 2.0}",0.006525921888888897,-0.5857384916666666
mp-5749,"{'Fe': 1.0, 'Se': 4.0, 'Cr': 2.0}",0.06026563999999812,-0.3880034463392853
mp-5752,"{'Ir': 2.0, 'Si': 2.0, 'Tb': 1.0}",0.0,-1.0827528073333326
mp-5760,"{'S': 1.0, 'F': 1.0, 'Nd': 1.0}",0.0,-3.3806528117508337
mp-5777,"{'Ba': 1.0, 'O': 3.0, 'Ti': 1.0}",0.00042368799999970014,-3.5057485020833337
mp-5778,"{'Fe': 2.0, 'V': 1.0, 'Al': 1.0}",0.0,-0.4266278900000007
mp-5779,"{'Ru': 1.0, 'Sm': 3.0, 'O': 7.0}",0.0041227675000001796,-3.1347660312500008
mp-578,"{'Ga': 1.0, 'Ag': 2.0}",0.0,-0.044972916111110886
mp-5788,"{'Na': 1.0, 'U': 1.0, 'O': 3.0}",0.0,-3.2997603847500003
mp-579,"{'C': 1.0, 'Cr': 1.0}",0.25555506895833346,0.16510243562500015
mp-579518,"{'Dy': 5.0, 'Sn': 11.0}",0.0,-0.5561183912500001
mp-5796,"{'Ho': 1.0, 'Si': 2.0, 'Mn': 2.0}",0.0,-0.6287778205517242
mp-579779,"{'Au': 1.0, 'Pr': 2.0, 'P': 3.0}",0.015480027583334,-1.0292914136309523
mp-579909,{'C': 1.0},0.94407078375,0.94407078375
mp-580155,"{'U': 1.0, 'P': 4.0, 'Cr': 6.0}",0.0019717899999989186,-0.5405880852164505
mp-580234,"{'Fe': 3.0, 'Rh': 1.0, 'N': 1.0}",0.0,-0.15354231647600045
mp-580236,"{'Eu': 1.0, 'Cd': 1.0}",0.0,-0.33446811250000064
mp-580439,"{'Fe': 5.0, 'U': 1.0, 'Si': 3.0}",0.0,-0.4353521705555576
mp-580541,"{'Cs': 2.0, 'Sm': 1.0, 'Na': 1.0, 'Cl': 6.0}",0.0,-2.486316016456
mp-580597,"{'Cs': 1.0, 'I': 3.0, 'Cr': 1.0}",0.05281873149999905,-0.8187050404999997
mp-5808,"{'Te': 2.0, 'Nd': 1.0, 'Rb': 1.0}",0.0,-1.4093331462500005
mp-581412,"{'S': 1.0, 'Zn': 1.0}",0.010541534166666366,-1.1300914728645841
mp-581476,"{'S': 1.0, 'Zn': 1.0}",0.010531580833332832,-1.1301014261979176
mp-581510,"{'La': 4.0, 'Cd': 1.0, 'Co': 1.0}",0.0,-0.20757489250000027
mp-581601,"{'S': 1.0, 'Zn': 1.0}",0.010530704583332716,-1.1301023024479175
mp-581934,"{'Pu': 3.0, 'Ge': 1.0}",0.0,-0.20908035140625006
mp-581968,"{'Pd': 2.0, 'Tm': 2.0, 'Pb': 1.0}",0.0,-0.8483352690000003
mp-582421,"{'Se': 3.0, 'K': 1.0, 'U': 1.0, 'Cu': 1.0}",0.0,-1.0602582367968754
mp-582549,"{'Te': 5.0, 'In': 2.0}",0.0,-0.2344174842857143
mp-582572,"{'Er': 1.0, 'Ni': 1.0, 'Ge': 2.0}",0.0,-0.68506514125
mp-5827,"{'Ca': 1.0, 'Ti': 1.0, 'O': 3.0}",0.06431194324999899,-3.509163910083334
mp-582819,{'Pu': 1.0},0.19344205812500093,0.19344205812500093
mp-582826,"{'Gd': 1.0, 'Ru': 1.0, 'C': 2.0}",0.0,-0.1870922281249996
mp-583052,"{'Se': 3.0, 'Pb': 1.0, 'Lu': 1.0, 'Cu': 1.0}",0.0012876966666670595,-0.9890979484635416
mp-5831,"{'Sb': 2.0, 'O': 6.0, 'Cu': 1.0}",0.0,-1.6541782586111111
mp-583463,"{'Fe': 1.0, 'Cl': 3.0}",0.0,-1.149948665361667
mp-5835,"{'Ho': 1.0, 'Si': 2.0, 'Co': 2.0}",0.0,-0.8284972659999994
mp-5841,"{'C': 2.0, 'Cu': 1.0, 'Rb': 1.0}",0.3003978003125001,0.280581888125
mp-5858,"{'F': 6.0, 'Cd': 1.0, 'Pt': 1.0}",0.0,-2.0269775446425
mp-5868,"{'Ru': 2.0, 'O': 7.0, 'Sr': 3.0}",0.015021589583339434,-2.3616552990625004
mp-5869,"{'Ca': 2.0, 'O': 3.0, 'Cu': 1.0}",0.0,-2.541926810625
mp-5899,"{'Al': 1.0, 'Nd': 1.0, 'O': 3.0}",0.0,-3.68883733375
mp-5919,"{'Sm': 1.0, 'Ge': 1.0, 'Ti': 1.0}",0.0,-0.6525565805555557
mp-5920,"{'Al': 1.0, 'Li': 1.0, 'Ge': 1.0}",0.0,-0.2941218283333331
mp-5925,"{'Nd': 2.0, 'Ni': 2.0, 'Mg': 1.0}",0.0,-0.30855327500000057
mp-600232,"{'Sn': 1.0, 'Ni': 1.0, 'Np': 1.0}",0.08863324759259328,-0.0714920229166663
mp-600604,"{'O': 2.0, 'Cu': 1.0}",0.27937244625,-0.4167867641666661
mp-600622,"{'Eu': 1.0, 'I': 1.0, 'O': 1.0}",0.0,-2.36145370375
mp-600663,"{'Ce': 1.0, 'Ni': 1.0, 'Ga': 1.0}",0.0785707733333334,-0.5416318616666671
mp-601148,{'I': 1.0},0.11239471999999996,0.11239471999999996
mp-601193,"{'O': 4.0, 'Pt': 3.0}",1.0873185871428481,0.2410539149999999
mp-601195,"{'O': 2.0, 'Cu': 1.0}",0.2695789379166662,-0.4265802724999996
mp-601286,"{'Se': 3.0, 'Cu': 1.0, 'Pb': 1.0, 'Tb': 1.0}",0.0,-1.0131454012413197
mp-601661,"{'Fe': 1.0, 'C': 1.0, 'P': 1.0, 'O': 4.0, 'H': 5.0}",0.03130150572917323,-1.4299969837454365
mp-601842,"{'Fe': 9.0, 'Co': 7.0}",0.0,-0.05764512656250088
mp-602,"{'Te': 2.0, 'Mo': 1.0}",0.0,-0.27056121500000074
mp-602355,"{'O': 8.0, 'Cr': 3.0, 'H': 1.0}",0.17880723661458564,-1.564817486968333
mp-603930,"{'Si': 1.0, 'Mg': 1.0, 'O': 3.0}",0.035561633249998614,-3.2171769102499987
mp-604,"{'Nb': 2.0, 'O': 5.0}",0.01884200214285769,-3.033381290892857
mp-604321,{'Rb': 1.0},0.0026198275000000053,0.0026198275000000053
mp-604496,"{'Ru': 1.0, 'Ce': 1.0, 'Si': 1.0, 'H': 1.0}",0.01288801249999949,-0.7661365684050008
mp-604498,"{'Tl': 1.0, 'Nd': 1.0, 'O': 8.0, 'Mo': 2.0}",0.0,-2.427715181249998
mp-604594,"{'Pd': 4.0, 'In': 5.0, 'Ce': 2.0}",0.03467181560606214,-0.5880823040909088
mp-604915,"{'Se': 1.0, 'Cr': 1.0}",0.13669704916666525,-0.29690584429687483
mp-6050,"{'S': 1.0, 'C': 1.0, 'N': 1.0, 'Ag': 1.0}",0.1611366964027683,-0.017566306923124664
mp-605028,"{'Pd': 3.0, 'Te': 2.0, 'Pb': 2.0}",0.0,-0.3864698678571428
mp-605650,"{'Pb': 1.0, 'Ba': 5.0, 'Ga': 5.0}",0.004828500681818504,-0.4705849695454544
mp-605735,"{'In': 4.0, 'Pb': 1.0, 'Sr': 3.0}",0.013112241875000041,-0.4798371637500001
mp-605790,{'Ba': 1.0},0.19385059000000004,0.19385059000000004
mp-605843,"{'C': 1.0, 'K': 4.0, 'O': 4.0}",0.2030243505555518,-1.6404490515277774
mp-605863,"{'S': 3.0, 'Pb': 1.0, 'Sb': 1.0, 'Ag': 1.0}",0.046844617083331215,-0.5955155457812502
mp-605873,"{'Ru': 1.0, 'Pr': 4.0, 'Mg': 1.0}",0.0,-0.1615274645833337
mp-606377,"{'Ru': 1.0, 'Ce': 2.0, 'Zn': 4.0}",0.0,-0.33224306999999953
mp-606470,"{'Mn': 1.0, 'O': 2.0, 'Rb': 1.0}",0.0,-1.9296610666264928
mp-607298,"{'Pd': 1.0, 'Cs': 2.0, 'I': 2.0, 'Cl': 4.0}",0.005144127777779062,-1.3558954225600002
mp-607409,"{'Hf': 5.0, 'Pb': 3.0, 'Cu': 1.0}",0.0,-0.0993180338888872
mp-607436,"{'Re': 1.0, 'Cl': 3.0, 'O': 2.0}",0.0,-1.4984687903799998
mp-607738,"{'Zn': 1.0, 'Ce': 1.0, 'Rh': 1.0}",0.0,-0.6627979537499998
mp-607816,"{'Fe': 1.0, 'U': 1.0, 'Ge': 1.0}",0.0,-0.3220399291666673
mp-607818,"{'Te': 1.0, 'Ge': 1.0, 'Rh': 1.0}",0.0,-0.4963761558333329
mp-607848,"{'La': 1.0, 'In': 6.0, 'Ni': 3.0}",0.01948068883333409,-0.3018090042499999
mp-607987,"{'In': 1.0, 'Cs': 1.0, 'I': 4.0}",0.0,-0.9229164008333332
mp-608071,"{'N': 1.0, 'O': 2.0}",0.1881497355555588,-0.6364783571822232
mp-608490,"{'Na': 1.0, 'Hg': 1.0, 'Cl': 3.0}",0.054880387000000315,-1.382987719956
mp-608555,"{'Cs': 2.0, 'Sn': 1.0, 'Cl': 6.0}",0.0,-1.9172996488400005
mp-609092,"{'O': 4.0, 'Mn': 1.0, 'Ag': 1.0}",0.1586478056944456,-0.909466660806552
mp-610,"{'As': 1.0, 'Mn': 1.0}",0.0327647187500002,-0.2364741431896542
mp-6102,"{'C': 1.0, 'Nd': 1.0, 'Ni': 2.0, 'B': 2.0}",0.0,-0.4514433461805562
mp-610491,"{'Se': 1.0, 'Bi': 1.0, 'Cl': 1.0}",0.0,-0.8468442372845834
mp-610522,"{'As': 1.0, 'Mn': 2.0}",0.024453175373563063,-0.1550393992528735
mp-610530,"{'Gd': 1.0, 'Co': 2.0, 'B': 2.0}",0.0,-0.5279773276666659
mp-610744,"{'Te': 2.0, 'Cs': 2.0, 'Mn': 1.0}",0.0,-0.7914832372758618
mp-610972,"{'Pd': 1.0, 'Ge': 1.0, 'Mn': 1.0}",0.03969725499999921,-0.2944315032375471
mp-6110,"{'Y': 1.0, 'Sb': 1.0, 'O': 6.0, 'Sr': 2.0}",0.051649245999999316,-3.0659216287500013
mp-611426,{'C': 1.0},0.1453083137500002,0.1453083137500002
mp-611630,"{'Fe': 1.0, 'Ca': 1.0, 'Cl': 1.0, 'O': 2.0}",0.3776739399999984,-2.1003778241519995
mp-611836,{'O': 2.0},0.013366048750000026,0.013366048750000026
mp-6124,"{'Na': 1.0, 'Si': 2.0, 'Al': 1.0, 'O': 6.0}",0.03076832018753262,-3.17713878325
mp-612861,"{'La': 1.0, 'Re': 2.0, 'Si': 2.0}",0.0,-0.5395870255000006
mp-613052,"{'Eu': 2.0, 'P': 1.0, 'Br': 1.0}",0.0,-1.5612129845238112
mp-613162,"{'Se': 3.0, 'Cs': 1.0, 'Sn': 1.0}",0.0,-0.69162887515625
mp-613235,"{'S': 1.0, 'O': 4.0, 'Co': 1.0}",0.2340077399999956,-1.64692218734375
mp-6134,"{'F': 6.0, 'Al': 1.0, 'Ca': 1.0, 'Li': 1.0}",0.0,-3.8912735141266666
mp-613442,"{'Li': 1.0, 'I': 1.0, 'O': 3.0}",0.009861195000000043,-1.3892193997500002
mp-613820,"{'K': 1.0, 'I': 1.0, 'O': 3.0}",0.015398331500000141,-1.3711870547499998
mp-613838,"{'Eu': 1.0, 'Ge': 3.0, 'Mg': 3.0}",0.0,-0.392675855714285
mp-613910,"{'F': 6.0, 'Ni': 1.0, 'Ba': 1.0}",0.0,-2.6000054433925004
mp-614185,"{'S': 2.0, 'Pb': 1.0, 'N': 2.0}",0.2907943690480064,-0.1508740165770007
mp-614311,"{'S': 1.0, 'Cs': 1.0, 'C': 1.0, 'N': 1.0}",0.0,-0.725142145673126
mp-614455,"{'Gd': 1.0, 'Cu': 1.0}",0.0,-0.19459670250000016
mp-614481,"{'Gd': 1.0, 'Bi': 1.0}",0.0,-0.8960351425000006
mp-614750,"{'F': 7.0, 'Cs': 3.0, 'Cr': 1.0}",0.0,-2.9741773807572724
mp-614768,"{'F': 7.0, 'Cs': 3.0, 'Ni': 1.0}",0.007368686818180592,-2.4520469107572733
mp-614918,"{'Y': 1.0, 'Cl': 1.0, 'O': 1.0}",0.7309130316666668,-2.7930814665033328
mp-614964,"{'Pr': 1.0, 'Ba': 2.0, 'O': 8.0, 'Cu': 3.0}",0.05268674587499955,-2.029231758571429
mp-615459,"{'La': 2.0, 'C': 3.0, 'Ni': 5.0}",0.0,-0.2988530351249992
mp-615489,"{'Nb': 6.0, 'Mn': 3.0, 'O': 11.0}",0.0,-2.459007212538397
mp-615821,"{'S': 6.0, 'Fe': 2.0, 'Ta': 9.0}",0.022241991764705205,-0.9629223526102952
mp-616166,"{'Ho': 1.0, 'Ba': 2.0, 'O': 6.0, 'Cu': 3.0}",0.006055205666662289,-2.255856077291666
mp-616218,"{'In': 4.0, 'Cd': 1.0, 'I': 6.0}",0.0076517732424239435,-0.5056118413636365
mp-616378,"{'Cs': 1.0, 'I': 3.0, 'Sn': 1.0}",0.0029246720000024595,-0.9613332149999998
mp-616440,{'C': 1.0},0.1405640862500004,0.1405640862500004
mp-616492,"{'Dy': 1.0, 'Ge': 2.0, 'Pt': 1.0}",0.0,-0.8699865950000003
mp-616501,"{'In': 1.0, 'Cl': 1.0, 'O': 8.0, 'Cu': 6.0}",0.0,-1.1729872508287498
mp-616900,"{'S': 4.0, 'In': 2.0, 'Zn': 1.0}",0.06861249589285734,-0.9407146616071432
mp-617170,"{'Fe': 1.0, 'C': 5.0, 'O': 5.0}",0.547902537897726,-0.7357703649999998
mp-617283,"{'As': 1.0, 'Cl': 1.0, 'O': 4.0, 'Cu': 2.0}",0.046160429062489065,-1.1859204879075005
